"package"	"first_published"	"naming_convention"	"author_count"	"is_orphaned"	"public_repository"	"has_tests"	"is_versioned"	"specifies_r_version"	"is_roxygenised"	"copyright_license"
"MixMAP"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-3"
"mixOmics"	2010	"Mixed Case"	7	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mixor"	2014	"Lower Case"	4	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"mixPHM"	2007	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mixRasch"	2009	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"mixreg"	2004	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mixsep"	2010	"Lower Case"	1	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"MixSim"	2009	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mixsmsn"	2010	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mixtools"	2006	"Lower Case"	8	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"mixture"	2013	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"MixtureInf"	2013	"Mixed Case"	2	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"AGPL"
"mizer"	2013	"Lower Case"	6	FALSE	"None"	"testthat"	FALSE	TRUE	FALSE	"GPL-3"
"mkde"	2014	"Lower Case"	8	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL"
"mkin"	2010	"Lower Case"	4	FALSE	"GitHub"	"RUnit"	FALSE	FALSE	FALSE	"GPL-2"
"MKLE"	2006	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"MKmisc"	2008	"Mixed Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"LGPL-3"
"mkssd"	2010	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mlbench"	1999	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"MLCM"	2009	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"mlDNA"	2013	"Mixed Case"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mldr"	2015	"Lower Case"	2	FALSE	"GitHub"	"None/Other"	TRUE	TRUE	TRUE	"LGPL"
"MLDS"	2007	"Mixed Case"	3	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"mlearning"	2013	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"MLEcens"	2007	"Mixed Case"	1	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"mlegp"	2007	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"mleur"	2011	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mlgt"	2012	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mlica2"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mlmmm"	2007	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"mlmRev"	2005	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mlogit"	2008	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mlogitBMA"	2010	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mlPhaser"	2012	"Mixed Case"	1	FALSE	"GitHub"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"mlr"	2013	"Lower Case"	8	FALSE	"GitHub"	"testthat"	FALSE	TRUE	TRUE	"BSD_3_clause"
"MLRMPA"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mlxR"	2015	"Mixed Case"	3	FALSE	"GitHub"	"None/Other"	TRUE	TRUE	TRUE	"BSD_2_clause"
"MM"	2012	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mma"	2015	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mmand"	2012	"Lower Case"	1	FALSE	"GitHub"	"testthat"	TRUE	TRUE	FALSE	"GPL-2"
"mmap"	2010	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"mmcm"	2009	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	TRUE	"GPL-3"
"mmds"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mme"	2014	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	TRUE	"GPL-2"
"mmeln"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"mmeta"	2012	"Lower Case"	4	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"MMIX"	2009	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"mmm"	2012	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"mmm2"	2012	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"MMMS"	2014	"Mixed Case"	4	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"mmod"	2012	"Lower Case"	1	FALSE	"GitHub"	"None/Other"	TRUE	TRUE	TRUE	"MIT"
"mmpp"	2015	"Lower Case"	5	FALSE	"None"	"None/Other"	FALSE	FALSE	TRUE	"GPL-2"
"MMS"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"mnlogit"	2013	"Lower Case"	3	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"MNM"	2009	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mnormpow"	2014	"Lower Case"	4	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"mnormt"	2006	"Lower Case"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"MNP"	2004	"Mixed Case"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"Mobilize"	2011	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"MOCCA"	2010	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"Artistic License 2.0"
"Modalclust"	2010	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"modeest"	2007	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"modehunt"	2007	"Lower Case"	2	FALSE	"Other"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"modelfree"	2010	"Lower Case"	4	FALSE	"RForge"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"ModelGood"	2010	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"ModelMap"	2009	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"Unlimited"
"modeltools"	2005	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"modiscloud"	2013	"Lower Case"	3	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"MODISTools"	2013	"Mixed Case"	2	FALSE	"GitHub"	"None/Other"	TRUE	FALSE	FALSE	"GPL-3"
"modMax"	2015	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"modTempEff"	2009	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"moduleColor"	2008	"Mixed Case"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"MOJOV"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"mokken"	2007	"Lower Case"	1	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"mombf"	2008	"Lower Case"	4	FALSE	"RForge"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"momentchi2"	2015	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	TRUE	"GPL-2"
"moments"	2005	"Lower Case"	2	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"Momocs"	2012	"Mixed Case"	11	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mondate"	2010	"Lower Case"	1	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"MonetDB.R"	2013	"Mixed Case"	3	FALSE	"RForge"	"None/Other"	TRUE	TRUE	FALSE	"MPL"
"monitoR"	2014	"Mixed Case"	8	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"monmlp"	2010	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"monomvn"	2007	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"LGPL-2"
"MonoPoly"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"monreg"	2006	"Lower Case"	3	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"moonBook"	2014	"Mixed Case"	1	FALSE	"None"	"testthat"	TRUE	TRUE	FALSE	"GPL-2"
"moonsun"	2008	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"mopsocd"	2013	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"MOrder"	2014	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	TRUE	"GPL-2"
"morgenstemning"	2014	"Lower Case"	2	FALSE	"GitHub"	"testthat"	FALSE	TRUE	FALSE	"GPL-3"
"Morpho"	2013	"Mixed Case"	1	FALSE	"GitHub"	"None/Other"	FALSE	TRUE	TRUE	"GPL-2"
"morse"	2014	"Lower Case"	6	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"MorseGen"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"MortalitySmooth"	2009	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"mosaic"	2011	"Lower Case"	3	FALSE	"None"	"testthat"	TRUE	TRUE	TRUE	"GPL-2"
"mosaicData"	2014	"Mixed Case"	3	FALSE	"None"	"None/Other"	TRUE	TRUE	TRUE	"GPL-2"
"moult"	2011	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"mountainplot"	2015	"Lower Case"	1	FALSE	"GitHub"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"mousetrack"	2015	"Lower Case"	4	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"move"	2012	"Lower Case"	2	FALSE	"Other"	"RUnit"	TRUE	TRUE	FALSE	"GPL"
"movMF"	2011	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mp"	2014	"Lower Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	TRUE	"GPL-2"
"mpa"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"MPAgenomics"	2014	"Mixed Case"	5	FALSE	"None"	"None/Other"	TRUE	FALSE	TRUE	"GPL-2"
"mpath"	2014	"Lower Case"	9	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"mpcv"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"MPDiR"	2012	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mph"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"MPINet"	2013	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"MplusAutomation"	2010	"Mixed Case"	2	FALSE	"GitHub"	"testthat"	FALSE	TRUE	TRUE	"LGPL-3"
"mpm"	2008	"Lower Case"	1	FALSE	"RForge"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mpMap"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"mpmcorrelogram"	2010	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"mpmi"	2013	"Lower Case"	1	FALSE	"RForge"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"mpoly"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"Mposterior"	2014	"Mixed Case"	1	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL"
"mppa"	2014	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"MPSEM"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mpt"	2010	"Lower Case"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"MPTinR"	2011	"Mixed Case"	5	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"MPV"	2002	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"Unlimited"
"mQTL"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mra"	2007	"Lower Case"	3	FALSE	"GitHub"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"mratios"	2006	"Lower Case"	4	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"MRCE"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"MRCV"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL"
"mrds"	2012	"Lower Case"	5	FALSE	"None"	"testthat"	TRUE	TRUE	TRUE	"GPL-2"
"mreg"	2013	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"MRH"	2014	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"MRIaggr"	2015	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-3"
"mritc"	2010	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mRm"	2011	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"MRMR"	2013	"Mixed Case"	1	FALSE	"None"	"testthat"	TRUE	FALSE	FALSE	"GPL-2"
"mRMRe"	2012	"Mixed Case"	5	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"Artistic-2.0"
"MRSP"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"MRsurv"	2013	"Mixed Case"	2	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"MRwarping"	2013	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"msap"	2012	"Lower Case"	1	FALSE	"RForge"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"msarc"	2013	"Lower Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"Artistic-2.0"
"msBP"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"MSBVAR"	2005	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"MIT"
"msda"	2014	"Lower Case"	3	FALSE	"GitHub"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"mseapca"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"BSD"
"MSeasy"	2011	"Mixed Case"	3	FALSE	"Other"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"MSeasyTkGUI"	2011	"Mixed Case"	1	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"MSG"	2011	"Mixed Case"	1	FALSE	"GitHub"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"msgl"	2013	"Lower Case"	1	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"msgpackR"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"BSD_2_clause"
"msgps"	2011	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"msir"	2011	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"MSIseq"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"msm"	2002	"Lower Case"	1	FALSE	"None"	"testthat"	FALSE	FALSE	FALSE	"GPL-2"
"msme"	2013	"Lower Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-3"
"msos"	2014	"Lower Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"MIT"
"MSQC"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"msr"	2011	"Lower Case"	3	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"msSurv"	2011	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"MST"	2014	"Mixed Case"	4	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"mstate"	2009	"Lower Case"	3	FALSE	"Other"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"MSwM"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"mtk"	2014	"Lower Case"	8	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-3"
"MTS"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"Artistic License 2.0"
"mtsdi"	2012	"Lower Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"MTurkR"	2012	"Mixed Case"	3	FALSE	"GitHub"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"MUCflights"	2011	"Mixed Case"	11	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"MuFiCokriging"	2012	"Mixed Case"	1	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"muhaz"	2001	"Lower Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"multcomp"	2002	"Lower Case"	6	FALSE	"RForge"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"multcompView"	2006	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"MultEq"	2008	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"multgee"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"multiAssetOptions"	2015	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"multiband"	2014	"Lower Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	TRUE	"MIT"
"multibiplotGUI"	2014	"Mixed Case"	4	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"multic"	2006	"Lower Case"	4	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"Multiclasstesting"	2009	"Mixed Case"	4	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"MultiCNVDetect"	2014	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"multicon"	2013	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"multicool"	2011	"Lower Case"	4	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"multiDimBio"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL"
"multigroup"	2014	"Lower Case"	5	FALSE	"None"	"None/Other"	TRUE	TRUE	TRUE	"GPL-3"
"MultiLCIRT"	2012	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"multilevel"	2006	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"multilevelPSA"	2013	"Mixed Case"	1	FALSE	"GitHub"	"testthat"	TRUE	TRUE	TRUE	"GPL-2"
"MultiMeta"	2015	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"multinbmod"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"MultinomialCI"	2012	"Mixed Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"LGPL"
"multinomRob"	2004	"Mixed Case"	3	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"MultiOrd"	2012	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"MultiPhen"	2011	"Mixed Case"	4	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"multiPIM"	2011	"Mixed Case"	3	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"multipleNCC"	2014	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"multiplex"	2013	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-3"
"multipol"	2008	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"multirich"	2015	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	TRUE	"GPL-2"
"multisensi"	2012	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"CeCILL-2"
"multispatialCCM"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"MultiSV"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	TRUE	"LGPL"
"multitable"	2011	"Lower Case"	1	FALSE	"RForge"	"testthat"	FALSE	FALSE	FALSE	"GPL-2"
"multitaper"	2010	"Lower Case"	2	FALSE	"GitHub"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"multivator"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"multiwayvcov"	2014	"Lower Case"	3	FALSE	"Other"	"None/Other"	TRUE	TRUE	TRUE	"BSD_2_clause"
"MultNonParam"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"multxpert"	2011	"Lower Case"	5	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"muma"	2012	"Lower Case"	6	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"MuMIn"	2010	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"munfold"	2010	"Lower Case"	1	FALSE	"GitHub"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"munsell"	2009	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"MIT"
"muscle"	2012	"Lower Case"	1	FALSE	"Other"	"None/Other"	TRUE	FALSE	FALSE	"Unlimited"
"musicNMR"	2014	"Mixed Case"	3	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"muStat"	2007	"Mixed Case"	2	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"mutoss"	2010	"Lower Case"	9	FALSE	"RForge"	"RUnit"	FALSE	TRUE	FALSE	"GPL-2"
"mutossGUI"	2010	"Mixed Case"	9	FALSE	"RForge"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"MVA"	2011	"Mixed Case"	2	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"mvabund"	2010	"Lower Case"	4	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"LGPL-2.1"
"MVar.pt"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"MVB"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"mvbutils"	2004	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"mvc"	2012	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"BSD_3_clause"
"mvctm"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mvcwt"	2013	"Lower Case"	1	FALSE	"BitBucket"	"None/Other"	FALSE	FALSE	TRUE	"GPL-2"
"mvglmmRank"	2014	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"mvinfluence"	2012	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"mvmesh"	2015	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL"
"mvmeta"	2011	"Lower Case"	1	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"mvMORPH"	2013	"Mixed Case"	4	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"MVN"	2013	"Mixed Case"	3	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"mvna"	2007	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"mvnfast"	2014	"Lower Case"	4	FALSE	"GitHub"	"testthat"	TRUE	FALSE	FALSE	"GPL-2"
"mvngGrAd"	2010	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
